START_DATE,END_DATE,START,STOP,MILES,date,hour,day-night,CATEGORY_Business,CATEGORY_Personal,PURPOSE_Between Offices,PURPOSE_Customer Visit,PURPOSE_Errand/Supplies,PURPOSE_Meal/Entertain,PURPOSE_Meeting,PURPOSE_NOT,PURPOSE_Temporary Site,MONTH,DAY
2016-05-02 14:14:00,2016-05-02 14:21:00,Whitebridge,Westpark Place,2.2,2016-05-02,14.0,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May,Mon
2016-05-02 15:37:00,2016-05-02 15:48:00,Westpark Place,Whitebridge,3.9,2016-05-02,15.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May,Mon
2016-05-03 22:20:00,2016-05-03 22:28:00,Morrisville,Cary,2.5,2016-05-03,22.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May,Tues
2016-05-04 15:16:00,2016-05-04 15:37:00,Cary,Morrisville,8.7,2016-05-04,15.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May,Wed
2016-05-04 20:55:00,2016-05-04 21:14:00,Mcvan,Capitol One,14.5,2016-05-04,20.0,Night,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May,Wed
2016-05-04 21:30:00,2016-05-04 21:36:00,Capitol One,University District,4.5,2016-05-04,21.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May,Wed
2016-05-04 22:19:00,2016-05-04 22:27:00,University District,Capitol One,5.0,2016-05-04,22.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May,Wed
2016-05-05 21:24:00,2016-05-05 21:36:00,Seattle,Redmond,14.2,2016-05-05,21.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May,Thus
2016-05-05 22:34:00,2016-05-05 22:40:00,Redmond,Bellevue,2.9,2016-05-05,22.0,Night,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May,Thus
2016-05-05 23:55:00,2016-05-06 00:08:00,Bellevue,Seattle,12.9,2016-05-05,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,May,Thus
2016-05-06 05:47:00,2016-05-06 06:02:00,Capitol One,Mcvan,14.4,2016-05-06,5.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,May,Fri
2016-05-06 16:45:00,2016-05-06 16:59:00,Chapel Hill,Morrisville,17.0,2016-05-06,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,May,Fri
2016-05-06 17:18:00,2016-05-06 17:44:00,Morrisville,Cary,7.9,2016-05-06,17.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May,Fri
2016-05-09 06:08:00,2016-05-09 06:25:00,Cary,Morrisville,8.4,2016-05-09,6.0,Morning,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May,Mon
2016-05-09 14:39:00,2016-05-09 15:06:00,San Francisco,Palo Alto,20.5,2016-05-09,14.0,Afternoon,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,Mon
2016-05-09 17:58:00,2016-05-09 18:26:00,Palo Alto,Sunnyvale,9.8,2016-05-09,17.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May,Mon
2016-05-09 19:35:00,2016-05-09 19:59:00,Sunnyvale,Newark,17.6,2016-05-09,19.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May,Mon
2016-05-10 09:03:00,2016-05-10 09:20:00,Newark,Menlo Park,9.3,2016-05-10,9.0,Morning,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May,Tues
2016-05-10 17:19:00,2016-05-10 17:31:00,Menlo Park,Newark,7.9,2016-05-10,17.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May,Tues
2016-05-11 08:35:00,2016-05-11 09:12:00,Newark,San Francisco,25.6,2016-05-11,8.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,May,Wed
2016-05-11 21:47:00,2016-05-11 22:04:00,Morrisville,Cary,8.1,2016-05-11,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,May,Wed
2016-06-01 10:19:00,2016-06-01 10:47:00,Cary,Morrisville,6.7,2016-06-01,10.0,Afternoon,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June,Wed
2016-06-01 13:10:00,2016-06-01 13:39:00,Morrisville,Cary,9.6,2016-06-01,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Wed
2016-06-03 11:29:00,2016-06-03 11:49:00,Cary,Durham,10.4,2016-06-03,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Fri
2016-06-03 13:08:00,2016-06-03 13:38:00,Durham,Cary,9.9,2016-06-03,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Fri
2016-06-03 15:31:00,2016-06-03 15:54:00,Cary,Morrisville,6.0,2016-06-03,15.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Fri
2016-06-03 18:14:00,2016-06-03 18:29:00,Townes at Everett Crossing,Chessington,3.3,2016-06-03,18.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Fri
2016-06-03 18:41:00,2016-06-03 18:53:00,Morrisville,Cary,3.1,2016-06-03,18.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Fri
2016-06-03 19:36:00,2016-06-03 19:42:00,Huntington Woods,Weston,1.7,2016-06-03,19.0,Night,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Fri
2016-06-03 22:47:00,2016-06-03 23:06:00,Morrisville,Cary,4.0,2016-06-03,22.0,Night,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,Fri
2016-06-05 14:03:00,2016-06-05 14:33:00,Whitebridge,Savon Height,7.8,2016-06-05,14.0,Afternoon,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June,Sun
2016-06-05 15:06:00,2016-06-05 15:22:00,Cary,Morrisville,7.8,2016-06-05,15.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June,Sun
2016-06-05 15:57:00,2016-06-05 16:08:00,Weston,Weston,3.8,2016-06-05,15.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Sun
2016-06-05 18:05:00,2016-06-05 18:14:00,Morrisville,Cary,2.5,2016-06-05,18.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Sun
2016-06-05 21:53:00,2016-06-05 22:05:00,Cary,Durham,9.9,2016-06-05,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Sun
2016-06-05 23:52:00,2016-06-06 00:08:00,Durham,Cary,9.9,2016-06-05,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Sun
2016-06-06 15:36:00,2016-06-06 15:45:00,Whitebridge,Hazelwood,3.0,2016-06-06,15.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Mon
2016-06-06 16:16:00,2016-06-06 16:24:00,Hazelwood,Whitebridge,2.4,2016-06-06,16.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Mon
2016-06-06 20:06:00,2016-06-06 20:20:00,Cary,Apex,5.7,2016-06-06,20.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Mon
2016-06-06 21:08:00,2016-06-06 21:37:00,Apex,Cary,7.2,2016-06-06,21.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Mon
2016-06-06 21:41:00,2016-06-06 22:00:00,Cary,Durham,10.4,2016-06-06,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Mon
2016-06-06 23:34:00,2016-06-06 23:48:00,Durham,Cary,9.9,2016-06-06,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Mon
2016-06-07 21:42:00,2016-06-07 22:00:00,Cary,Durham,10.4,2016-06-07,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Tues
2016-06-07 23:41:00,2016-06-08 00:04:00,Durham,Cary,9.9,2016-06-07,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Tues
2016-06-08 08:23:00,2016-06-08 08:53:00,Cary,Morrisville,8.7,2016-06-08,8.0,Morning,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Wed
2016-06-08 12:04:00,2016-06-08 13:01:00,Jamaica,New York,22.3,2016-06-08,12.0,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Wed
2016-06-08 13:12:00,2016-06-08 13:29:00,Seaport,Gramercy-Flatiron,3.3,2016-06-08,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Wed
2016-06-08 14:31:00,2016-06-08 14:37:00,Medical Centre,Tudor City,0.7,2016-06-08,14.0,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Wed
2016-06-08 16:55:00,2016-06-08 17:11:00,Rose Hill,Soho,2.5,2016-06-08,16.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Wed
2016-06-08 17:16:00,2016-06-08 17:18:00,Soho,Tribeca,0.5,2016-06-08,17.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Wed
2016-06-08 17:59:00,2016-06-08 18:05:00,Tribeca,Financial District,0.9,2016-06-08,17.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Wed
2016-06-08 20:11:00,2016-06-08 20:25:00,Financial District,Kips Bay,4.8,2016-06-08,20.0,Night,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Wed
2016-06-10 15:19:00,2016-06-10 16:28:00,New York,Jamaica,16.3,2016-06-10,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Fri
2016-06-10 21:47:00,2016-06-10 22:04:00,Cary,Durham,10.4,2016-06-10,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Fri
2016-06-10 23:53:00,2016-06-11 00:01:00,Durham,Cary,9.9,2016-06-10,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Fri
2016-06-11 17:08:00,2016-06-11 17:16:00,Cary,Morrisville,3.7,2016-06-11,17.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Sat
2016-06-11 17:34:00,2016-06-11 17:39:00,Morrisville,Cary,4.6,2016-06-11,17.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Sat
2016-06-11 17:50:00,2016-06-11 17:56:00,Westpark Place,Whitebridge,1.7,2016-06-11,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June,Sat
2016-06-11 21:45:00,2016-06-11 22:04:00,Cary,Durham,10.4,2016-06-11,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Sat
2016-06-11 23:39:00,2016-06-12 00:05:00,Durham,Cary,9.9,2016-06-11,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,June,Sat
2016-06-12 19:53:00,2016-06-12 19:56:00,Cary,Morrisville,2.5,2016-06-12,19.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June,Sun
2016-06-12 20:05:00,2016-06-12 20:16:00,Morrisville,Cary,4.3,2016-06-12,20.0,Night,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Sun
2016-06-12 21:58:00,2016-06-12 22:19:00,Parkway,Whitebridge,2.8,2016-06-12,21.0,Night,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June,Sun
2016-07-01 00:00:00,2016-07-01 00:25:00,Durham,Cary,9.9,2016-07-01,0.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Fri
2016-07-01 09:34:00,2016-07-01 09:57:00,Cary,Raleigh,13.3,2016-07-01,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Fri
2016-07-01 12:36:00,2016-07-01 13:00:00,Raleigh,Cary,11.3,2016-07-01,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Fri
2016-07-01 20:06:00,2016-07-01 20:24:00,Cary,Durham,10.5,2016-07-01,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Fri
2016-07-01 23:48:00,2016-07-02 00:09:00,Durham,Cary,9.9,2016-07-01,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Fri
2016-07-02 20:18:00,2016-07-02 20:36:00,Cary,Durham,10.1,2016-07-02,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Sat
2016-07-02 23:48:00,2016-07-03 00:12:00,Durham,Cary,9.9,2016-07-02,23.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Sat
2016-07-03 00:28:00,2016-07-03 00:38:00,Cary,Morrisville,3.1,2016-07-03,0.0,Morning,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,Sun
2016-07-03 03:02:00,2016-07-03 03:08:00,Morrisville,Cary,3.1,2016-07-03,3.0,Morning,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,Sun
2016-07-03 20:00:00,2016-07-03 20:18:00,Cary,Durham,9.9,2016-07-03,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Sun
2016-07-04 00:32:00,2016-07-04 00:47:00,Durham,Cary,9.9,2016-07-04,0.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Mon
2016-07-04 17:31:00,2016-07-04 17:49:00,Whitebridge,Summerwinds,8.8,2016-07-04,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Mon
2016-07-04 18:23:00,2016-07-04 18:49:00,Summerwinds,Whitebridge,8.7,2016-07-04,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,July,Mon
2016-07-04 20:00:00,2016-07-04 20:17:00,Cary,Durham,11.8,2016-07-04,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Mon
2016-07-05 00:00:00,2016-07-05 00:05:00,Parkwood,Parkwood,1.2,2016-07-05,0.0,Morning,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,Tues
2016-07-05 00:08:00,2016-07-05 00:28:00,Durham,Cary,9.9,2016-07-05,0.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Tues
2016-07-05 16:48:00,2016-07-05 16:52:00,Whitebridge,Whitebridge,0.6,2016-07-05,16.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July,Tues
2016-07-05 20:06:00,2016-07-05 20:26:00,Cary,Durham,9.9,2016-07-05,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Tues
2016-07-05 22:41:00,2016-07-05 23:02:00,Durham,Morrisville,8.6,2016-07-05,22.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Tues
2016-07-06 00:33:00,2016-07-06 00:53:00,Morrisville,Cary,6.3,2016-07-06,0.0,Morning,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July,Wed
2016-07-06 09:06:00,2016-07-06 09:25:00,Cary,Durham,9.9,2016-07-06,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,July,Wed
2016-07-06 12:48:00,2016-07-06 13:08:00,Durham,Cary,9.9,2016-07-06,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Wed
2016-07-06 20:04:00,2016-07-06 20:14:00,Cary,Morrisville,3.3,2016-07-06,20.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July,Wed
2016-07-06 23:46:00,2016-07-06 23:59:00,Morrisville,Cary,3.1,2016-07-06,23.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,July,Wed
2016-07-07 08:22:00,2016-07-07 08:50:00,Cary,Morrisville,7.9,2016-07-07,8.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,July,Thus
2016-07-07 10:27:00,2016-07-07 10:33:00,Morrisville,Cary,8.9,2016-07-07,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Thus
2016-07-07 12:59:00,2016-07-07 13:35:00,Kenner,New Orleans,12.8,2016-07-07,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Thus
2016-07-08 09:50:00,2016-07-08 10:13:00,CBD,Pontchartrain Beach,7.7,2016-07-08,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Fri
2016-07-08 10:51:00,2016-07-08 11:12:00,Pontchartrain Beach,CBD,7.0,2016-07-08,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Fri
2016-07-08 13:48:00,2016-07-08 14:11:00,New Orleans,Metairie,12.5,2016-07-08,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Fri
2016-07-08 17:11:00,2016-07-08 17:30:00,Kenner,New Orleans,13.2,2016-07-08,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Fri
2016-07-09 09:03:00,2016-07-09 09:46:00,New Orleans,Kenner,13.0,2016-07-09,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Sat
2016-07-09 09:52:00,2016-07-09 10:06:00,Kenner,Metairie,4.9,2016-07-09,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Sat
2016-07-09 10:15:00,2016-07-09 10:33:00,Metairie,New Orleans,8.5,2016-07-09,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Sat
2016-07-10 14:10:00,2016-07-10 14:17:00,CBD,St Thomas,1.3,2016-07-10,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Sun
2016-07-10 16:04:00,2016-07-10 16:15:00,St Thomas,CBD,1.8,2016-07-10,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Sun
2016-07-10 18:05:00,2016-07-10 18:21:00,New Orleans,Kenner,13.6,2016-07-10,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Sun
2016-07-10 19:51:00,2016-07-10 20:08:00,Kenner,New Orleans,13.4,2016-07-10,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Sun
2016-07-12 16:10:00,2016-07-12 16:45:00,New Orleans,Kenner,12.3,2016-07-12,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Tues
2016-07-12 19:21:00,2016-07-12 19:26:00,Kenner,Kenner,1.4,2016-07-12,19.0,Night,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July,Tues
2016-08-01 12:47:00,2016-08-01 13:04:00,Whitebridge,Arlington Park at Amberly,6.2,2016-08-01,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-01 13:08:00,2016-08-01 13:19:00,Arlington Park at Amberly,Lexington Park at Amberly,1.3,2016-08-01,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-01 13:28:00,2016-08-01 13:46:00,Lexington Park at Amberly,Westpark Place,1.9,2016-08-01,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-01 13:52:00,2016-08-01 14:14:00,Cary,Apex,6.9,2016-08-01,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-01 15:40:00,2016-08-01 15:47:00,Apex,Cary,4.6,2016-08-01,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-01 16:18:00,2016-08-01 16:25:00,Whitebridge,Edgehill Farms,2.8,2016-08-01,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-01 16:29:00,2016-08-01 16:59:00,Cary,Morrisville,9.1,2016-08-01,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-01 17:23:00,2016-08-01 17:55:00,Morrisville,Cary,8.1,2016-08-01,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-02 08:11:00,2016-08-02 08:32:00,Cary,Morrisville,8.4,2016-08-02,8.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Aug,Tues
2016-08-02 11:51:00,2016-08-02 12:15:00,Arlington,Washington,4.9,2016-08-02,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Tues
2016-08-02 19:15:00,2016-08-02 19:23:00,Kalorama Triangle,K Street,1.0,2016-08-02,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Tues
2016-08-02 21:23:00,2016-08-02 21:29:00,K Street,Kalorama Triangle,1.0,2016-08-02,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Tues
2016-08-03 12:46:00,2016-08-03 13:00:00,West End,Northwest Rectangle,2.0,2016-08-03,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Wed
2016-08-03 14:59:00,2016-08-03 15:03:00,K Street,Kalorama Triangle,1.1,2016-08-03,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Wed
2016-08-03 16:00:00,2016-08-03 16:04:00,Kalorama Triangle,Downtown,1.5,2016-08-03,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Wed
2016-08-05 17:23:00,2016-08-05 17:30:00,Connecticut Avenue,Kalorama Triangle,1.3,2016-08-05,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Fri
2016-08-05 18:17:00,2016-08-05 18:21:00,Kalorama Triangle,Columbia Heights,1.8,2016-08-05,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Fri
2016-08-05 19:17:00,2016-08-05 19:27:00,Columbia Heights,Kalorama Triangle,1.5,2016-08-05,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Fri
2016-08-06 06:40:00,2016-08-06 06:58:00,Washington,Arlington,6.6,2016-08-06,6.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Sat
2016-08-06 09:31:00,2016-08-06 09:53:00,Morrisville,Cary,8.0,2016-08-06,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Sat
2016-08-07 17:14:00,2016-08-07 17:23:00,Whitebridge,Edgehill Farms,2.7,2016-08-07,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Sun
2016-08-07 17:28:00,2016-08-07 17:43:00,Edgehill Farms,Whitebridge,2.7,2016-08-07,17.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aug,Sun
2016-08-07 18:17:00,2016-08-07 18:23:00,Cary,Morrisville,2.5,2016-08-07,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Sun
2016-08-07 20:15:00,2016-08-07 20:23:00,Morrisville,Cary,2.5,2016-08-07,20.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Aug,Sun
2016-08-08 16:17:00,2016-08-08 16:31:00,Whitebridge,Farmington Woods,5.2,2016-08-08,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-08 16:37:00,2016-08-08 16:50:00,Farmington Woods,Edgehill Farms,4.0,2016-08-08,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-08 17:02:00,2016-08-08 17:13:00,Edgehill Farms,Whitebridge,2.7,2016-08-08,17.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aug,Mon
2016-08-08 21:50:00,2016-08-08 22:15:00,Cary,Morrisville,4.8,2016-08-08,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Mon
2016-08-08 23:28:00,2016-08-08 23:37:00,Morrisville,Cary,3.2,2016-08-08,23.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aug,Mon
2016-08-09 14:20:00,2016-08-09 14:38:00,Whitebridge,Waverly Place,6.9,2016-08-09,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Tues
2016-08-09 15:15:00,2016-08-09 15:36:00,Cary,Raleigh,14.9,2016-08-09,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Tues
2016-08-09 16:04:00,2016-08-09 16:37:00,Raleigh,Cary,17.4,2016-08-09,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Tues
2016-08-10 16:56:00,2016-08-10 17:24:00,Cary,Durham,12.9,2016-08-10,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Wed
2016-08-10 17:53:00,2016-08-10 18:28:00,Durham,Apex,15.3,2016-08-10,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Wed
2016-08-10 18:49:00,2016-08-10 18:50:00,Apex,Apex,1.0,2016-08-10,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Wed
2016-08-10 19:47:00,2016-08-10 20:02:00,Apex,Cary,6.0,2016-08-10,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Wed
2016-08-11 12:53:00,2016-08-11 13:00:00,Whitebridge,Heritage Pines,2.2,2016-08-11,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Thus
